"ID","E1","E2","E3","E4","E5","E6","R1","R2","R3","R4","R5","R6","R7","R8","R9","R10","R11","R12","R13","R14","R15","R16","R17","R18","R19","R20","R21","R22","R23","R24","R25","Y"
1183,992.514136725609,931.388117175239,802.083849706521,321.250005354575,746.8888675214,894.398820244152,0,0,0,0,1,1,0,1,1,1,0,0,1,1,0,0,1,1,0,1,1,0,1,1,NA,15964244819.5719
1184,928.893058214929,1079.6920779338,673.010399588318,434.699429719185,547.60434589318,597.409417181895,1,1,0,0,1,0,1,0,0,0,1,0,1,0,0,1,0,1,1,0,1,1,0,1,0,28165324709.2058
1185,665.237937298256,840.387629164396,478.735588386516,413.685001203607,428.304310915112,547.416314555255,0,1,0,0,1,0,0,0,0,1,1,0,1,0,1,0,0,1,1,0,0,1,1,1,1,17262529951.2628
1186,891.783432536758,824.150646112465,619.663983780408,715.920662620539,896.054616801296,337.337926357455,1,1,1,0,0,0,0,1,1,0,0,0,1,0,0,0,1,1,1,1,0,0,1,0,1,41103024426.6502
1187,1048.89725129152,1042.50614580458,462.979889985362,446.973563991856,786.548036417571,800.836198826556,1,1,0,1,0,1,1,1,0,0,0,0,0,0,0,1,0,0,1,1,1,0,0,1,0,26231660973.3222
1188,774.133002844834,922.903728605939,829.030174594496,585.521689489699,744.766355910125,486.655711852925,1,0,0,1,0,0,1,0,0,1,0,1,0,1,1,0,1,1,0,0,0,1,0,1,0,21709201044.063
1189,558.417524755722,913.356845927959,765.367367347166,674.147376674111,648.944764697934,859.409777420392,1,1,1,1,1,0,1,1,0,0,0,NA,0,1,0,0,1,0,0,0,1,0,0,1,0,36724175680.514
1190,977.334095297711,1151.7053348278,499.375649034118,526.367791789342,609.710783927972,784.636955005045,0,0,1,0,0,0,1,1,0,1,1,0,0,1,0,1,1,0,0,1,0,0,NA,1,1,15107220529.7699
1191,691.044980468585,1059.49618615195,946.429051071588,530.677527260284,750.486802212968,495.894571425743,0,0,0,0,0,1,0,1,0,1,0,0,0,1,0,1,0,0,1,0,1,1,1,1,0,33033129906.4931
1192,887.803426787561,857.510597668624,687.32226342922,519.040741945342,445.409512212444,896.278595654272,1,1,0,0,0,0,1,1,1,0,0,0,1,1,1,1,0,0,0,0,0,1,1,1,0,22488474585.4303
1193,626.475121837413,748.143971631594,927.907187904711,822.396471093925,414.82557100989,748.822459155341,0,0,0,NA,1,1,0,0,1,1,0,1,0,1,1,0,0,0,1,1,0,0,0,0,0,43781137491.5244
1194,703.888954637085,685.524354102139,846.129223073146,554.526626832169,955.406263984186,401.055724123994,1,1,0,1,1,1,1,1,0,1,0,1,1,0,1,1,0,0,0,0,1,0,0,1,1,19080795392.7849
1195,995.901107775699,833.982151358589,770.231486174812,397.082074745949,688.669412678838,694.738247372736,1,1,1,0,1,1,1,1,0,1,0,0,0,1,0,1,0,1,0,1,1,1,0,0,0,29904382743.3567
1196,764.617087080432,707.5440456552,649.333518065609,704.777446301261,478.376237004124,551.590829574425,0,0,0,1,1,0,1,1,1,0,0,0,0,0,0,0,1,0,1,0,1,1,1,0,0,34733722862.1314
1197,461.543322553403,916.810152895884,828.526545307462,395.454751333393,693.021360260123,731.367660696333,0,1,1,0,0,0,1,0,1,1,1,1,0,1,0,1,1,0,0,0,1,0,1,1,0,24108971393.7306
1198,660.195787745675,1121.26907236851,458.573285034724,616.238694753514,711.007464881036,510.861521592868,1,1,0,0,1,1,0,0,0,0,0,0,1,1,0,1,0,0,1,0,1,0,1,0,0,25818780122.5192
1199,602.798389723324,705.986124977499,295.743662043167,521.587080186365,378.34278268429,812.126738494726,0,1,1,1,1,0,1,0,0,1,0,1,0,0,1,0,1,0,0,1,0,1,1,1,1,11197423172.0466
1200,741.652866149493,795.854074553708,722.401123941148,629.194997042786,NA,455.479791635591,1,1,0,0,1,0,0,0,1,0,0,1,1,1,0,1,0,0,0,1,0,1,0,0,1,28265381255.2412
1201,548.13154975187,849.520820569488,308.670722429428,494.368833901195,721.392441452522,667.759356556377,0,1,1,0,1,1,1,1,0,0,1,0,1,1,0,1,0,1,1,0,1,1,1,1,0,16327736601.967
1202,774.750165833907,656.016341334238,609.135760295256,722.587806400339,339.029624779722,560.414074402283,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,30657219756.9858
1203,617.755756825283,950.854931964864,800.151111691148,484.428999588501,475.477761691412,553.809697060944,0,1,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0,1,0,1,1,0,1,1,0,26511862142.1271
1204,518.028797203455,1240.98986687469,566.973607423665,282.023830686412,638.36954820279,590.075165376386,1,1,0,1,1,0,1,1,0,0,0,0,1,1,1,1,1,1,0,1,0,1,0,1,0,20754101876.5387
1205,721.835895512853,867.817563866514,724.217834512819,539.531939911019,359.330311135297,801.854967882263,1,1,0,1,1,1,0,0,0,0,1,1,1,1,1,0,0,0,1,0,1,0,0,0,0,30600904117.8563
1206,583.789392572882,1014.96510242045,542.19902150419,510.126124036666,357.258844378116,581.749980504312,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,1,0,28361395227.7087
1207,744.276966770586,861.749592746725,599.13449847649,653.403901063976,834.898094526321,778.199961892746,1,0,0,0,0,0,0,0,1,1,NA,1,1,0,1,1,0,0,0,1,0,1,0,1,1,28314228186.7462
1208,893.356184444984,1225.18680091929,619.641081415366,276.553246793112,416.502289353947,382.550236854166,1,0,1,0,1,1,1,1,1,0,1,1,0,0,1,1,1,1,0,0,1,0,0,1,0,22608353496.5795
1209,727.445276758907,688.854184583021,632.402961328869,341.774622554391,547.922333888904,957.395169306723,0,0,0,1,0,1,0,0,0,1,0,1,1,1,0,0,1,1,0,1,NA,1,1,0,0,14007154670.6253
1210,911.979674277189,1252.22690388708,799.748027881279,700.876569379465,399.13378655111,694.648474967777,1,1,1,0,0,1,0,0,0,0,1,1,0,1,1,1,0,1,1,1,1,0,0,1,0,52184581571.6662
1211,914.411535631006,1142.16725635065,552.853385326055,590.835719773832,801.01601919505,646.873941802667,0,0,1,1,1,0,0,0,0,1,1,0,0,1,1,1,1,1,1,0,0,0,1,0,1,29625495076.925
1212,650.718630884947,839.679890167885,757.940434648817,457.042924016522,655.553014507844,793.085451336112,0,NA,1,0,1,1,0,1,1,1,1,1,0,0,1,1,0,1,0,1,1,1,1,1,1,26272674521.3654
1213,699.622662148272,894.920850426667,907.854621412306,930.561276745652,434.49962344488,525.172862034959,0,0,0,0,0,0,1,0,1,1,0,1,0,1,0,0,0,0,0,0,0,1,0,1,1,42238474248.0288
1214,871.489233110614,1005.4107313718,695.584118145314,213.058484288255,625.113420851576,796.910180403614,1,1,1,0,1,0,0,1,0,1,0,0,1,0,1,0,0,1,1,0,1,0,1,0,1,25203177171.3794
1215,984.06489446488,651.675320863354,858.351482939141,420.995140471099,238.529466663617,610.303505461754,0,1,1,1,0,0,1,0,1,0,0,1,0,0,1,1,0,0,1,1,NA,1,0,0,0,37518722179.3509
1216,870.386802599304,800.578467694963,506.608246360415,257.648062088402,433.83531554192,741.22294847577,1,0,0,0,0,1,0,0,1,1,1,1,1,0,0,1,1,1,1,0,1,1,0,1,1,31750303947.37
1217,744.975691568323,759.762834802739,843.79353809757,450.328056638931,608.784835061312,750.996726316967,1,1,1,0,1,0,0,1,0,0,1,0,0,1,0,1,1,0,1,1,0,0,0,1,1,25180908819.2263
1218,828.370959176456,529.757475349488,719.661180239577,405.235944475935,691.375700719391,569.126940434808,0,0,1,1,0,0,0,1,0,1,1,1,1,1,1,0,1,0,0,1,0,0,0,0,1,16476345473.9048
1219,1021.47687425191,870.859255895293,721.787297646759,322.017317600308,706.359702723724,701.67224520641,0,0,0,0,1,1,1,0,0,1,1,0,0,1,1,1,0,0,1,0,0,0,0,1,0,13607603052.4871
1220,900.522732150552,639.828540209769,695.604868088079,642.20981320508,324.87096155267,768.828583588593,1,0,1,1,1,0,1,1,0,0,1,0,0,0,0,0,1,1,0,1,0,1,0,0,0,33410395838.0352
1221,839.908247784635,535.825348719903,773.432419334777,383.90364636216,372.562670411518,556.085172725491,1,1,1,0,1,1,1,0,0,1,0,1,1,1,1,0,1,1,0,0,1,0,NA,0,1,27516921347.7305
1222,956.952197742426,871.417674060055,558.494822330305,656.919902862593,790.437495069903,756.809590245341,1,0,1,1,1,0,0,1,1,0,0,1,1,1,0,1,1,1,1,1,0,1,0,1,1,24186898963.9246
1223,729.68994807099,1105.44114332653,611.463850271021,171.855568116955,511.205806957825,1102.09470875505,1,1,0,0,0,1,0,1,1,1,0,0,1,0,1,0,1,0,0,1,0,0,1,1,0,15870877267.2345
1224,807.157630955702,909.023680883708,707.543851653181,303.615377708566,484.209890857269,688.013902985227,0,NA,0,0,1,0,1,1,0,0,1,0,1,0,0,0,1,1,1,0,0,1,0,1,1,24553528485.7427
1225,713.225201210965,991.224118977312,737.639159098835,437.076149831127,796.431300534934,754.243889079788,1,NA,0,1,0,1,0,1,1,0,0,1,0,0,0,0,0,0,1,0,1,1,1,0,0,15735252087.6134
1226,756.162789723854,1043.23514473447,462.148392243118,665.607292169146,706.058238787406,816.840504680921,0,0,1,1,1,0,1,1,0,0,0,0,0,1,0,0,1,1,0,1,1,0,1,1,1,27924092631.5983
1227,644.636337049188,894.954668572319,569.914229199691,664.891692121283,590.153362761111,848.273176230444,0,0,NA,0,1,0,1,1,0,1,1,0,1,0,1,1,1,1,0,0,0,1,0,0,0,26347093566.089
1228,600.919361409882,768.217194805022,547.046616980814,588.633894095297,337.256599429222,728.273477693168,1,1,0,1,0,1,0,0,1,0,1,0,1,1,0,1,0,0,1,1,1,0,1,1,0,18431793297.472
1229,538.532828465545,901.161853087569,597.336865171017,473.013130480237,592.576448387997,793.288782504088,0,1,0,0,1,1,1,1,1,1,0,0,0,0,0,1,1,1,1,0,0,1,0,1,1,33261366162.3116
1230,597.246273739861,1066.07364333003,703.453439803476,674.480196109323,550.067447423544,936.187510818366,1,0,1,1,1,0,1,0,1,0,0,1,1,0,0,0,0,0,0,0,1,1,1,0,0,31478727368.0256
1231,510.685529865516,1013.70904132371,1112.25683706932,413.451695657016,714.245229902948,530.976372829552,0,0,1,0,0,1,0,0,0,1,1,1,1,1,1,0,1,1,1,1,0,1,0,1,0,34747102900.5372
1232,724.179818731347,656.985036538425,700.482308116708,440.275318056929,667.098457367681,430.611158341625,0,1,0,0,0,1,1,0,0,0,0,0,0,1,0,1,0,1,0,0,1,0,1,0,1,30915681577.7302
1233,901.405562721046,811.694180319149,713.177501643997,NA,793.866254646012,517.542607456434,1,1,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,1,0,1,1,1,1,1,1,25220114156.9296
1234,812.974408100622,928.779478701514,704.385716974706,622.878845366354,712.449603977825,854.017649716338,0,0,1,1,1,0,1,0,0,0,1,1,0,0,1,1,0,0,1,0,0,1,1,1,0,NA
1235,534.713425977129,1036.90766716679,766.476311414913,700.814763575335,562.555368271156,451.384006223497,0,0,0,0,1,0,1,0,1,1,1,0,1,0,1,1,1,1,1,0,1,0,0,1,1,27353529072.4487
1236,739.680343543988,NA,579.608960393189,537.065815648333,529.090097204517,621.297679751668,1,0,1,0,0,0,1,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,28431423133.2736
1237,766.887490382808,654.834703750346,961.424722192691,585.791643954854,1024.26086085915,614.53298400894,1,1,0,1,1,0,0,0,1,0,0,0,0,0,0,1,1,0,1,1,1,0,1,1,1,28430848645.8009
1238,886.846566467459,769.106375594369,622.081867479388,466.141494225818,341.075546308586,517.210108267074,0,0,1,1,1,1,0,1,0,0,1,0,1,0,0,1,1,0,1,1,1,0,0,1,1,13581833067.922
1239,483.112123001483,830.919765097445,567.125000402927,377.087706754015,525.864345756233,718.161576716863,0,1,0,1,1,0,0,1,1,1,0,0,0,0,1,1,1,1,1,0,1,0,1,1,1,11586073392.9621
1240,871.131298413082,1041.34416041403,299.969770021539,458.514486621561,703.205815358753,695.364216252596,0,1,1,1,1,1,1,1,1,1,0,0,0,0,1,0,0,0,1,0,1,0,0,1,1,18799033835.7629
1241,829.897282892044,746.107303926262,772.496759848125,503.049383210562,605.4139402328,707.657872989764,0,1,0,0,1,1,0,0,0,0,1,0,1,1,1,0,NA,1,1,1,1,1,1,0,1,27012677116.4872
1242,683.882217784075,946.647612356639,841.369145113875,734.191015654208,558.268187065399,632.911498446287,0,0,0,1,0,1,1,0,0,1,0,1,1,1,0,0,0,0,0,1,1,1,0,1,1,42322254068.2833
1243,774.447239859934,1014.677575508,653.917915782979,371.215106549238,393.688348165075,775.914319361262,0,1,1,1,1,0,1,0,0,0,1,1,0,0,0,0,1,0,1,0,1,1,1,1,0,25965909170.3713
1244,856.061728213015,1152.96446434463,361.050241065117,619.618082771048,NA,475.059547647159,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0,1,19324905035.1184
1245,614.952136017421,974.314409988961,468.28998040383,648.208849919519,423.184705648675,661.947399256616,0,0,1,1,0,0,0,1,0,1,1,1,1,0,0,1,0,0,1,1,0,0,0,0,0,27947650879.6266
1246,643.47527734104,866.098649468365,522.582540698666,396.798208350176,444.835021329459,657.931354334626,0,1,1,1,1,1,1,1,1,1,0,1,0,1,0,0,1,1,1,0,1,1,0,1,1,24513481799.9232
1247,508.799358834056,1152.58939703593,413.123999309496,543.69534021134,566.644166460925,620.428807267194,0,0,0,1,0,1,0,0,1,1,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,25806523322.0037
1248,569.024645481825,879.689485834509,881.986049159273,430.494532442219,552.994299193318,916.457700270585,1,1,0,0,0,0,1,1,0,1,0,0,1,0,1,0,1,0,0,1,0,1,0,1,0,28590755784.1882
1249,370.423747477549,960.514136016695,846.635140561229,565.764730695867,762.670224167648,643.68455728068,1,0,0,1,0,1,0,1,1,1,NA,1,0,1,1,0,0,0,0,0,0,0,0,1,1,25613462637.5747
1250,845.577253330608,992.916866051136,910.969908487242,939.040780240409,608.265950542019,564.836398665473,0,1,1,0,0,0,1,0,1,0,1,0,1,1,0,1,0,1,1,1,0,0,0,0,0,44744805071.0073
1251,722.10814018034,867.036554142436,NA,490.70542468969,376.382420617136,847.13760199092,0,1,1,1,1,0,0,1,1,0,0,1,1,0,1,1,1,0,0,0,1,0,0,1,0,22791951691.0774
1252,1044.66723908466,1200.77870936662,378.779550378728,624.863722617805,656.764219062587,536.917283785706,0,1,0,1,1,1,1,0,1,0,1,0,0,0,0,1,0,0,1,0,1,1,1,1,1,19148404076.4781
1253,879.241674152938,848.625345731781,738.949936226901,480.663530507263,610.97830715937,845.348743419702,1,1,1,1,0,1,0,1,0,0,0,1,0,0,1,1,0,1,1,0,1,0,1,0,0,27865314794.9668
1254,269.985520924059,916.261470936699,660.059850109703,554.539336821181,222.53669778317,818.608502779033,1,0,1,1,1,0,1,0,1,1,1,1,1,1,0,1,1,1,1,1,0,1,0,0,1,31647602109.7941
1255,1001.98953727735,764.246772065699,701.175636982609,440.906459796322,738.389690769493,594.840529506496,1,1,0,0,0,0,1,0,0,0,0,1,1,1,0,0,0,1,1,1,1,1,0,1,0,30220123749.5439
1256,548.896204154336,1053.51411980009,560.91118139546,563.015600617564,1056.54254962639,553.244295433142,1,1,1,0,1,1,0,1,0,1,1,0,0,1,0,1,1,1,1,1,1,1,0,1,1,20729293881.9681
1257,673.90555332497,872.796758728251,751.511865737737,347.628005312102,340.892199919536,680.573639982325,1,1,0,0,1,1,1,1,0,1,0,0,0,0,0,0,1,1,0,0,0,1,0,1,0,17744124170.3417
1258,936.258611256748,961.051175996134,507.395450100693,566.305309388722,357.495502789471,826.513166952691,1,0,1,0,0,1,1,0,0,1,0,0,0,1,1,0,1,1,0,1,0,0,0,0,1,29234345906.9391
1259,1000.11601539436,986.204753901525,821.449208154427,449.976293269129,576.317285124999,911.816699861183,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,1,0,0,0,1,0,0,0,0,22586606522.807
1260,823.891501429927,688.145757142804,319.833616750246,642.774698019307,547.970697651782,503.439373804828,1,1,1,1,1,1,0,0,0,0,0,0,1,0,0,1,1,0,0,0,1,1,1,1,1,17232253326.36
1261,464.271971900666,938.975476436226,738.553165048396,679.12001614772,659.289196419972,767.473511280326,1,0,1,1,0,1,1,1,1,1,1,0,1,1,0,1,1,0,0,0,0,1,0,1,0,22134594566.0264
1262,686.81855943297,865.993718496197,334.676146993703,283.687095686017,394.889260236231,434.355849461605,1,1,1,1,1,1,1,0,0,0,1,0,1,0,1,1,1,0,1,1,1,0,1,1,1,14325063136.7032
1263,677.845202881797,624.79818442392,682.541626813104,706.010728934443,294.274464742552,366.224829834201,0,0,1,0,0,1,1,0,0,1,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,17041532296.3082
1264,846.204191358604,1135.89665256402,437.130367740945,424.549770224795,572.577742374314,745.113813578268,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,1,1,0,0,23857093824.3576
1265,888.576919273552,837.295440326569,500.077279488869,408.578073372732,633.607571059577,679.781540260629,NA,1,0,0,0,1,1,1,0,1,1,1,0,0,1,1,0,1,1,0,1,0,0,0,0,21122546275.2813
1266,598.323703926359,830.984170551932,461.087204194545,599.225783880417,503.488003350446,646.741586539343,1,0,1,0,0,0,0,1,1,0,0,1,1,0,0,0,1,1,0,1,0,0,1,0,1,18268449281.1042
1267,501.93286114454,1136.10688857284,562.012012777963,504.888760035625,661.652626826608,644.548938284466,0,1,1,0,0,0,1,0,0,1,0,0,0,0,0,1,1,1,0,0,0,0,1,1,0,22552333708.5063
1268,578.43496490412,831.827006058239,554.209809554729,364.977279905066,508.037680913192,784.519350198731,1,1,0,0,0,1,0,0,1,0,0,0,1,0,1,1,1,0,1,1,1,1,0,0,0,1692080052.55058
1269,610.346170979768,792.647675974298,817.133549690828,618.212948312397,326.033766184114,733.192284100688,0,NA,1,1,0,1,1,1,0,1,0,1,0,1,1,0,0,1,1,1,0,1,1,1,1,25193500930.0883
1270,481.575147234472,737.913863373934,429.236504431179,679.331856028204,313.82249000685,1038.84731539935,0,1,1,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,16349895739.5027
1271,818.518396143162,793.988403342085,565.373964602177,825.905021273663,883.467140466908,1014.49251745804,0,1,0,1,0,0,1,1,1,1,1,0,0,1,0,1,1,0,0,0,0,0,1,0,1,30857240125.0571
1272,611.357343897573,1038.50717580704,645.589445265437,711.315076725167,736.837644760798,818.430304137708,0,1,0,1,1,1,1,0,1,1,0,0,0,0,1,1,0,0,0,1,1,1,0,1,0,32802229047.8951
1273,610.772331715304,964.409203065181,1143.58265556217,583.456518149841,616.527859277177,706.472809265355,0,0,1,0,0,0,1,1,0,0,1,0,1,1,1,1,0,1,0,1,1,0,1,1,1,45815159283.2781
1274,787.557459454491,772.048167874803,857.405118784234,391.359389064236,545.911243203275,1034.17833898493,0,1,1,0,0,1,1,0,1,0,0,0,1,1,0,1,0,1,0,0,0,1,0,0,1,NA
1275,861.387384385184,1121.23538658019,406.473703271071,386.073633674793,648.35181097301,795.228900314749,0,0,1,1,0,0,1,0,1,1,0,1,0,1,0,0,1,0,0,0,1,1,0,0,0,18015217740.217
1276,731.554783998725,708.572082791468,NA,735.729094207631,718.603401433782,790.021409287659,1,0,0,0,1,1,0,1,0,0,0,1,1,1,1,1,1,0,0,0,1,1,1,1,0,35949697788.5424
1277,903.081378595175,708.32752555825,796.239575181312,592.348511600936,392.815782070419,753.270741457987,0,0,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,29939151264.0941
1278,526.935611523311,832.288905019047,486.71172471828,902.436479127067,663.73331729123,827.785075013471,1,0,1,0,0,1,1,1,0,1,1,NA,0,0,1,0,0,1,1,1,0,1,0,0,0,22694805593.0243
1279,597.705901378841,733.180636839429,953.606501732148,800.471762522878,606.370904802814,611.631131612835,1,1,1,1,1,1,1,0,0,0,0,0,0,1,1,0,1,1,0,1,1,1,1,1,0,39863526349.4186
1280,926.49625806654,1010.84757336839,764.836815050293,632.676915272686,788.031048450616,845.114261853277,0,0,1,1,1,0,1,0,1,0,0,0,0,0,1,1,1,0,1,1,1,0,1,0,NA,31558027552.0374
1281,674.586932854682,873.749290917788,852.300158233887,720.461376625452,546.143321961802,364.505886232074,1,0,1,1,0,0,0,0,1,0,1,0,1,1,1,1,1,0,0,1,1,0,1,1,0,38864002034.2952
1282,448.460123330396,493.689797548835,746.932745515176,NA,477.613754083948,890.510436175428,0,1,0,1,1,1,1,0,1,1,1,1,0,1,1,1,1,1,1,1,0,1,1,1,0,22255165634.6979
1283,700.205920167575,563.237267480206,931.245438412904,712.046799232782,287.269082372127,757.723194217035,0,1,0,1,1,0,0,1,0,1,0,0,0,1,1,1,1,1,1,0,0,1,NA,1,1,32477300052.0312
1284,724.035028994094,NA,661.063452449927,620.41143756605,618.688532557487,766.852257965629,1,0,1,NA,0,1,0,0,0,1,1,0,0,1,1,1,1,0,0,0,0,0,1,1,0,23869556232.4379
1285,850.458683194551,1050.22280790921,554.796704280453,508.060213437896,593.252958820325,554.276904734866,1,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1,0,1,1,0,1,0,0,0,26044207854.4041
1286,871.956390935847,1198.35184773256,576.445714630895,498.542586019215,978.11157899521,949.552874708667,0,0,NA,0,1,1,0,0,1,0,0,1,1,0,1,1,1,1,1,1,0,1,1,1,0,24318488421.7931
1287,419.634150874021,1033.8755030065,475.703002684662,593.378337063562,534.60580630244,671.033840146946,1,0,1,1,0,1,0,1,1,1,0,1,1,1,0,0,1,0,1,1,1,0,0,1,1,30630060226.8782
1288,872.097116991144,941.813204117485,729.286615738661,688.848275731675,889.655353049762,433.723902555325,1,1,1,1,1,0,0,0,0,0,1,1,1,1,0,0,0,0,1,1,0,1,1,1,NA,29992842553.7242
1289,876.544231440963,NA,769.22698998854,514.475457752248,585.433821175877,993.636734965362,0,1,1,0,1,0,1,0,0,0,1,0,1,0,0,1,1,0,0,1,1,0,1,1,1,21970337469.2876
1290,641.491414043395,1068.92956330542,659.532580361342,609.221597312811,648.192388336766,670.975845026417,1,1,1,0,0,0,0,1,0,1,1,0,1,1,0,1,0,1,1,1,0,0,0,1,1,29972216623.3363
1291,923.900565755756,1031.71787167854,474.286713782822,603.498788527655,461.251896149073,717.523675017556,0,1,0,1,0,0,1,0,1,1,0,0,0,1,1,1,1,1,0,1,1,1,1,0,0,23894881058.444
1292,856.978920569971,821.582529550077,490.34364939986,472.946046585594,641.294875423818,617.743797382891,1,1,1,1,1,0,1,0,1,0,0,0,0,0,0,0,1,1,1,0,1,1,0,1,0,19607786901.6326
1293,933.009044600317,615.486389941975,612.811863722458,699.243138685296,358.252384640888,699.436720356321,1,0,0,1,1,0,0,1,1,1,0,1,0,1,1,0,1,1,0,1,1,0,1,0,1,31665291168.1004
1294,738.801223276981,865.43297631586,576.208474952043,468.066432180021,495.567683338341,740.965745343351,1,0,1,1,0,0,0,1,1,1,0,1,0,0,0,1,0,1,0,1,0,1,1,1,0,27124431569.358
1295,1085.45759323647,705.568287598256,579.093375106811,733.09132540465,350.091017493299,661.72584458104,1,0,1,0,1,1,1,0,1,0,1,0,0,1,0,0,NA,1,0,0,1,0,0,0,0,34816682099.8276
1296,806.876983983519,1003.57878329603,673.753062432016,NA,395.623658131192,868.958858292538,1,1,1,0,1,1,0,0,1,0,0,0,1,0,0,1,0,0,0,1,1,1,1,1,1,28271714691.29
1297,802.693946552934,649.347852821715,658.128108875304,450.053950953647,590.576297699907,1082.1212148438,0,0,0,1,0,0,0,1,1,1,1,1,1,0,1,1,0,1,0,0,1,0,1,1,1,22932693344.5771
1298,773.849558427932,591.401237744251,728.357722107426,NA,402.391292760327,713.505650035278,0,1,0,1,0,0,1,1,1,0,0,0,0,0,1,1,1,0,1,1,1,1,0,0,0,7556988454.7027
1299,389.393920369642,456.726985661359,704.90982849826,521.297313124616,466.497051088545,739.473236400619,0,1,1,1,0,1,1,0,1,1,1,1,1,1,0,1,0,1,1,1,0,0,0,0,0,19769230947.592
1300,740.48177029145,757.176392476531,575.541533520291,477.446912601097,752.734271605247,739.950775959843,1,0,0,0,1,1,1,0,0,1,1,1,1,1,1,0,0,1,0,1,NA,1,0,0,1,15625711107.5361
1301,616.552097886518,1161.39254885889,615.938538383544,885.005495009201,602.569837062221,562.85946909074,0,0,1,1,0,1,0,0,1,0,1,0,0,1,0,1,1,1,0,0,0,0,0,1,1,40457678232.1555
1302,611.796751485001,915.627856087542,654.562068996567,730.135882752578,643.171969805571,315.161474198672,0,1,0,0,1,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,1,0,26658872093.7803
1303,588.589548195215,1008.62620816541,609.227043023781,521.312542939295,NA,845.152858559311,0,1,0,0,1,0,1,0,0,0,1,1,0,0,1,1,0,0,1,1,1,0,0,0,1,29806744892.2139
1304,673.178992674352,844.92480125293,809.582405604382,567.231086248107,795.387619469417,933.654304493389,0,0,0,0,0,0,1,0,0,1,1,0,1,1,0,0,1,1,0,1,1,1,1,1,0,33892430120.4629
1305,629.828761286104,1109.80353074346,434.341874176035,492.404038931235,599.854100935405,768.820480947893,1,0,1,1,0,0,0,0,0,1,1,0,1,0,0,0,1,0,1,1,0,1,1,1,1,24609065697.9794
1306,758.978058617212,548.976985304131,657.260883071311,649.594530304594,402.22775971853,707.325671290726,1,0,1,1,1,0,1,0,0,0,0,1,1,1,1,0,1,1,0,1,0,1,1,1,1,23508285564.319
1307,950.726622503349,755.578132282327,702.319201883381,353.294682169835,786.894677822938,356.314458320777,1,1,0,0,1,1,0,0,1,1,1,0,1,0,1,0,1,0,0,0,1,0,1,1,0,31219578330.7029
1308,690.966001958889,1028.47164962442,537.205780629966,370.005669147078,693.385702232386,776.8072096745,1,0,1,0,0,0,0,0,1,0,0,1,1,1,1,1,0,1,1,0,0,1,1,0,0,31240653463.6828
1309,842.463697660138,992.397971779189,821.148128860045,650.684516080249,445.941905756587,479.580674265907,0,1,1,0,1,1,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,1,1,1,1,37977122322.761
1310,423.650491198109,879.263066067883,852.213851277125,362.048708405203,565.867713525993,533.291276330125,1,1,0,1,1,0,1,1,0,1,0,0,1,0,1,1,1,1,0,0,1,0,0,0,NA,21281719286.5166
1311,863.200887464954,1021.99054987959,691.703453826232,763.113360861053,563.709290208341,902.654289391791,0,0,1,1,1,0,1,1,1,1,0,0,1,0,1,1,0,0,0,0,0,0,1,1,1,36810958671.4896
1312,944.609519051165,868.594452625918,775.929272475454,556.426732517245,632.868629508774,866.468802482081,0,1,0,1,1,0,1,1,0,0,0,1,1,1,1,0,1,1,0,1,1,1,1,0,0,21981044297.0936
1313,872.262205146756,1040.03124347691,759.707738490444,487.779715998813,437.764373650993,674.901005161389,1,0,0,1,1,0,0,0,1,1,1,0,0,0,0,0,1,1,1,0,0,0,1,1,NA,35871273993.2372
1314,954.458151602283,885.055431447361,583.402453081357,721.899995362786,722.376131044827,301.433567258981,1,0,1,0,1,0,1,0,1,0,1,0,0,1,1,1,1,0,1,0,1,0,0,1,1,27313977843.9257
1315,670.661759726838,807.670769659568,533.951006808837,540.653193035776,489.349978759002,745.847716295332,1,0,0,0,1,0,1,0,1,0,0,0,1,1,0,1,1,0,0,1,0,1,0,0,1,25815134494.8028
1316,NA,800.351704006056,563.942568339793,836.459145349974,657.685058106845,642.370923631428,0,0,0,0,1,1,0,1,1,0,1,1,1,1,1,1,0,0,1,0,0,1,1,1,0,31470756065.7813
